occurrence_id,classification,latitude,longitude,city,state,country,date,time,aircraft_type,aircraft_manufacturer,aircraft_model,aircraft_damage_level,total_aircraft_fatalities,type_category
81542,INCIDENTE,-22.755278,-47.268056,AMERICANA,SP,BRASIL,05/05/2023,19:30:00,AVIÃO,CESSNA AIRCRAFT,182P,NENHUM,0,FALHA DO MOTOR EM VOO
81541,INCIDENTE,-22.97250000,-46.68833333,BRAGANÇA PAULISTA,SP,BRASIL,04/05/2023,19:09:00,AVIÃO,CESSNA AIRCRAFT,152,LEVE,0,ESTOURO DE PNEU
81540,ACIDENTE,-21.8755555556,-47.9036111111,SÃO CARLOS,SP,BRASIL,03/05/2023,20:00:00,HELICÓPTERO,HELIBRAS,AS 350 B2,DESTRUÍDA,2,INDETERMINADO
81539,ACIDENTE,-14.88722222222,-53.87138888888,SANTO ANTÔNIO DO LESTE,MT,BRASIL,29/04/2023,14:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202A,SUBSTANCIAL,0,OPERAÇÃO A BAIXA ALTITUDE
81538,ACIDENTE,-2.998056,-47.355000,PARAGOMINAS,PA,BRASIL,01/05/2023,16:48:00,AVIÃO,EMBRAER,EMB-203,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
81537,INCIDENTE,-22.3436,-49.0538,BAURU,SP,BRASIL,30/04/2023,16:20:00,AVIÃO,AERO BOERO,AB-180,NENHUM,0,EXCURSÃO DE PISTA
81536,ACIDENTE,-22.97250000,-46.68833333,BRAGANÇA PAULISTA,SP,BRASIL,30/04/2023,17:10:00,AVIÃO,CESSNA AIRCRAFT,A185E,SUBSTANCIAL,2,CONTATO ANORMAL COM A PISTAA
81531,ACIDENTE,-2.513333333333,-44.02444444444,SÃO JOSÉ DE RIBAMAR,MA,BRASIL,01/05/2023,16:40:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81529,ACIDENTE,-12.71527777777,-60.20194444444,VILHENA,RO,BRASIL,30/04/2023,21:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711T,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
81528,INCIDENTE,-15.65,-56.1175,CUIABÁ,MT,BRASIL,17/04/2023,09:41:00,AVIÃO,AIRBUS INDUSTRIE,A320-251N,NENHUM,0,FALHA DO MOTOR EM VOO
81527,ACIDENTE,,,BONFINÓPOLIS DE MINAS,MG,BRASIL,29/04/2023,20:40:00,AVIÃO,EMBRAER,EMB203,SUBSTANCIAL,0,OPERAÇÃO A BAIXA ALTITUDE
81526,INCIDENTE GRAVE,-15.65,-56.1175,CUIABÁ,MT,BRASIL,30/04/2023,14:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-721D,LEVE,0,COM TREM DE POUSO
81525,ACIDENTE,-22.95166666666,-46.35722222222,JOANÓPOLIS,SP,BRASIL,28/04/2023,18:15:00,AVIÃO,CIRRUS DESIGN,SR22,SUBSTANCIAL,0,POUSO EM LOCAL NÃO PREVISTO
81524,INCIDENTE,-15.87111111111,-47.91861111111,BRASÍLIA,DF,BRASIL,29/04/2023,00:30:00,AVIÃO,BOEING,737-8 MAX,NENHUM,0,FALHA DO MOTOR EM VOO
81523,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,24/03/2023,15:16:00,AVIÃO,AIRBUS,A320-251N,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
81522,ACIDENTE,-2.4525,-44.12833333333,RAPOSA,MA,BRASIL,27/04/2023,19:20:00,AVIÃO,BEECH AIRCRAFT,35,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81512,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,13/04/2023,07:05:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
81499,INCIDENTE,-27.610278,-48.671944,SÃO JOSÉ,SC,BRASIL,10/04/2023,18:50:00,AVIÃO,CESSNA AIRCRAFT,150J,NENHUM,0,PERDA DE SEPARAÇÃO
81498,ACIDENTE,-15.312200,-46.533183,BURITIS,MG,BRASIL,19/04/2023,19:23:00,AVIÃO,EMBRAER,EMB-202A,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
81497,INCIDENTE,-23.18166666666,-46.94361111111,JUNDIAÍ,SP,BRASIL,12/04/2023,23:46:00,AVIÃO,CESSNA AIRCRAFT,560XL,LEVE,0,F.O.D.
81496,INCIDENTE,-19.62444444444,-43.97194444444,CONFINS,MG,BRASIL,15/04/2023,00:26:00,AVIÃO,AIRBUS INDUSTRIE,A320-251N,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
81494,INCIDENTE,-20.42305555555,-40.3325,VILA VELHA,ES,BRASIL,16/04/2023,15:18:00,AVIÃO,CESSNA AIRCRAFT,172S,LEVE,0,POUSO BRUSCO
81493,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,12/04/2023,07:51:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
81490,INCIDENTE,-21.13638888888,-47.77666666666,RIBEIRÃO PRETO,SP,BRASIL,23/04/2023,21:26:00,AVIÃO,HAWKER BEECHCRAFT,G58,LEVE,0,ESTOURO DE PNEU
81489,ACIDENTE,-5.672222222222,-54.255,ALTAMIRA,PA,BRASIL,23/04/2023,11:44:00,AVIÃO,EMBRAER,EMB-810D,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81488,INCIDENTE GRAVE,-19.011944,-57.671389,CORUMBÁ,MS,BRASIL,22/04/2023,11:15:00,AVIÃO,BEECH AIRCRAFT,A36,LEVE,0,POUSO SEM TREM
81487,INCIDENTE,-15.65,-56.1175,CUIABÁ,MT,BRASIL,15/04/2023,09:41:00,AVIÃO,AIRBUS INDUSTRIE,A320-251N,NENHUM,0,FALHA DO MOTOR EM VOO
81486,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,17/04/2023,20:30:00,HELICÓPTERO,AGUSTA,AW139,LEVE,0,OUTROS
81484,INCIDENTE,-8.126388888888,-34.92277777777,RECIFE,PE,BRASIL,07/04/2023,11:21:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
81483,ACIDENTE,-9.060833333333,-69.59194444444,MANOEL URBANO,AC,BRASIL,18/04/2023,18:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81482,INCIDENTE GRAVE,-20.46944444444,-54.67027777777,CAMPO GRANDE,MS,BRASIL,17/04/2023,18:00:00,AVIÃO,CESSNA AIRCRAFT,182P,LEVE,0,EXCURSÃO DE PISTA
81481,INCIDENTE,-29.99472222222,-51.17111111111,PORTO ALEGRE,RS,BRASIL,08/04/2023,14:20:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
81480,INCIDENTE,-18.88361111111,-48.22527777777,UBERLÂNDIA,MG,BRASIL,17/04/2023,15:54:00,AVIÃO,BOEING COMPANY,737-8EH,LEVE,0,COLISÃO COM AVE
81479,ACIDENTE,-12.77166666666,-56.72694444444,TAPURAH,MT,BRASIL,14/04/2023,16:00:00,AVIÃO,EMBRAER,EMB-203,SUBSTANCIAL,1,OPERAÇÃO A BAIXA ALTITUDE
81478,INCIDENTE,-15.5625,-54.33055555555,PRIMAVERA DO LESTE,MT,BRASIL,12/04/2023,12:45:00,Unknown,FABRICANTE DESCONHECIDO,MODELO DESCONHECIDO,NENHUM,0,TRÁFEGO AÉREO
81477,INCIDENTE,-20.431944444,-48.784722222,BARRETOS,SP,BRASIL,14/04/2023,20:33:00,AVIÃO,CESSNA AIRCRAFT,T182T,NENHUM,0,FALHA DO MOTOR EM VOO
81476,ACIDENTE,-13.9,-56.98416666666,DIAMANTINO,MT,BRASIL,13/04/2023,14:10:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,SUBSTANCIAL,0,OPERAÇÃO A BAIXA ALTITUDE
81474,INCIDENTE GRAVE,,,CASA NOVA,BA,BRASIL,14/04/2023,11:00:00,ULTRALEVE,EVALDO TORRES SANTOS,CAP-TAIN,LEVE,0,FALHA DO MOTOR EM VOO
81472,INCIDENTE GRAVE,-22.66694444444,-41.9975,CABO FRIO,RJ,BRASIL,12/04/2023,15:00:00,ULTRALEVE,Unknown,P2004 BRAVO,NENHUM,0,COM HÉLICE
81470,INCIDENTE,-29.710833,-49.69222,SANTA MARIA,RS,BRASIL,05/04/2023,14:00:00,AVIÃO,EMBRAER,EMB-202A,LEVE,0,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO
81469,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,01/04/2023,21:10:00,AVIÃO,EMBRAER,ERJ 190-400,LEVE,0,COLISÃO COM AVE
81468,INCIDENTE,-23.330278,-51.136667,LONDRINA,PR,BRASIL,13/04/2023,13:20:00,AVIÃO,CIRRUS DESIGN,SR22,LEVE,0,ESTOURO DE PNEU
81467,INCIDENTE,-5.768888888888,-35.36638888888,SÃO GONÇALO DO AMARANTE,RN,BRASIL,12/04/2023,08:46:00,AVIÃO,BOEING COMPANY,737-8EH,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DO MOTOR
81466,INCIDENTE GRAVE,-18.62111111111,-52.83305555555,CHAPADÃO DO CÉU,GO,BRASIL,11/04/2023,12:00:00,AVIÃO,EMBRAER,EMB-202A,LEVE,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
81465,INCIDENTE,-23.43555555555,-48.43972222222,SÃO PAULO,SP,BRASIL,09/04/2023,14:15:00,AVIÃO,BOEING COMPANY,737-8EH,LEVE,0,COM TREM DE POUSO
81464,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,09/04/2023,18:09:00,HELICÓPTERO,AGUSTA,AW139,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
81462,INCIDENTE,-12.90861111111,-38.3225,SALVADOR,BA,BRASIL,31/03/2023,09:12:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
81460,INCIDENTE,-29.99472222222,-51.17111111111,PORTO ALEGRE,RS,BRASIL,29/03/2023,18:02:00,Unknown,Unknown,Unknown,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
81459,INCIDENTE,-20.46944444444,-54.67027777777,CAMPO GRANDE,MS,BRASIL,06/04/2023,12:45:00,AVIÃO,EMBRAER,EMB-810D,LEVE,0,ESTOURO DE PNEU
81457,INCIDENTE,-11.63194444444,-50.68833333333,SÃO FÉLIX DO ARAGUAIA,MT,BRASIL,09/04/2023,12:20:00,AVIÃO,PIPER AIRCRAFT,PA-46-500TP,LEVE,0,AERÓDROMO
81456,ACIDENTE,-27.131667,-52.676389,CHAPECÓ,SC,BRASIL,04/04/2023,21:36:00,AVIÃO,CESSNA AIRCRAFT,172P,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81455,INCIDENTE,2.8352777777778,-63.64694444444,ALTO ALEGRE,RR,BRASIL,04/04/2023,19:20:00,HELICÓPTERO,EUROCOPTER FRANCE,AS 350 B2,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
81437,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,25/03/2023,11:55:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,LEVE,0,COLISÃO COM AVE
81426,ACIDENTE,-29.37055,-50.83222,CANELA,RS,BRASIL,31/03/2023,13:00:00,AVIÃO,BEECH AIRCRAFT,H35,SUBSTANCIAL,0,POUSO SEM TREM
81424,ACIDENTE,,,MASSARANDUBA,SC,BRASIL,29/03/2023,11:40:00,AVIÃO,CIRRUS DESIGN,SR22,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81422,INCIDENTE,-23.43555555555,-46.47305555555,SÃO PAULO,SP,BRASIL,27/03/2023,21:24:00,AVIÃO,AIRBUS INDUSTRIE,A320-251N,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
81420,INCIDENTE,-20.42277777777,-40.31833333333,VILA VELHA,ES,BRASIL,01/04/2023,19:22:00,AVIÃO,CESSNA AIRCRAFT,172M,LEVE,0,ESTOURO DE PNEU
81416,INCIDENTE GRAVE,-23.615,-46.66472222222,SÃO PAULO,SP,BRASIL,30/03/2023,21:24:00,AVIÃO,CESSNA AIRCRAFT,208B,NENHUM,0,TRÁFEGO AÉREO
81414,INCIDENTE,-19.85194444444,-43.95055555555,BELO HORIZONTE,MG,BRASIL,30/03/2023,13:00:00,AVIÃO,EMBRAER,EMB-820C NAVAJO,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DO MOTOR
81413,ACIDENTE,-15.89944444444,-52.24083333333,ARAGARÇAS,GO,BRASIL,31/03/2023,13:15:00,ULTRALEVE,MONTAER,MONTAER MC01,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
81412,INCIDENTE,-16.66111111111,-49.34583333333,GOIÂNIA,GO,BRASIL,30/03/2023,19:45:00,HELICÓPTERO,HELIBRAS,AS 350 B2,LEVE,0,COLISÃO COM AVE
81411,INCIDENTE,-1.384722222222,-48.47888888888,BELÉM,PA,BRASIL,30/03/2023,18:58:00,AVIÃO,PILATUS,PC-12/45,LEVE,0,POUSO BRUSCO
81409,INCIDENTE,-23.47777777777,-47.49,SOROCABA,SP,BRASIL,17/01/2023,17:18:00,AVIÃO,HAWKER BEECHCRAFT,C90GT,LEVE,0,COLISÃO COM AVE
81407,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,23/03/2023,20:43:00,Unknown,AIRBUS INDUSTRIE,A321-251NX,NENHUM,0,COM COMANDOS DE VOO
81405,INCIDENTE,-20.24027777777,-40.44,CARIACICA,ES,BRASIL,29/03/2023,13:18:00,HELICÓPTERO,AIRBUS HELICOPTERS,AS 350 B3,NENHUM,0,COM CARGAS EXTERNAS
81404,INCIDENTE,-15.87111111111,-47.91861111111,BRASÍLIA,DF,BRASIL,21/03/2023,20:46:00,AVIÃO,EMBRAER,ERJ 190-200 LR,NENHUM,0,COM PARA-BRISAS
81403,ACIDENTE,2.8666666666667,-60.68666666666,BOA VISTA,RR,BRASIL,25/03/2023,19:00:00,AVIÃO,PIPER AIRCRAFT,PA-34-200T,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81402,ACIDENTE,-19.24,-48.29333333333,UBERABA,MG,BRASIL,24/03/2023,21:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
81401,ACIDENTE,-12.09666666666,-55.82722222222,SORRISO,MT,BRASIL,24/03/2023,19:00:00,AVIÃO,AIR TRACTOR,AT-402B,SUBSTANCIAL,0,EXCURSÃO DE PISTA
81398,ACIDENTE,-29.72111111111,-52.19444444444,PASSO DO SOBRADO,RS,BRASIL,23/03/2023,11:20:00,AVIÃO,CESSNA AIRCRAFT,A188B,SUBSTANCIAL,0,EXCURSÃO DE PISTA
81397,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,20/03/2023,12:35:00,AVIÃO,MITSUBISHI,MU300,NENHUM,0,INCURSÃO EM PISTA
81396,ACIDENTE,-11.63305555555,-57.12055555555,PORTO DOS GAÚCHOS,MT,BRASIL,22/03/2023,14:20:00,AVIÃO,EMBRAER,EMB-203,SUBSTANCIAL,0,OPERAÇÃO A BAIXA ALTITUDE
81395,ACIDENTE,-12.90611111111,-55.30722222222,NOVA UBIRATÃ,MT,BRASIL,22/03/2023,16:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81394,ACIDENTE,-16.61805555555,-49.355,GOIÂNIA,GO,BRASIL,22/03/2023,20:07:00,AVIÃO,EMBRAER,EMB-810D,SUBSTANCIAL,2,FALHA DO MOTOR EM VOO
81393,ACIDENTE,,,CONCEIÇÃO DO ARAGUAIA,PA,BRASIL,24/03/2023,19:35:00,AVIÃO,EMBRAER,EMB-810C,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81392,INCIDENTE,-23.50666666666,-46.63388888888,SÃO PAULO,SP,BRASIL,24/03/2023,14:15:00,AVIÃO,BEECH AIRCRAFT,V35,LEVE,0,COLISÃO COM AVE
81391,ACIDENTE,,,CACONDE,SP,BRASIL,23/03/2023,12:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-712,SUBSTANCIAL,0,COM HÉLICE
81390,INCIDENTE,,,GLORINHA,RS,BRASIL,27/01/2023,19:15:00,HELICÓPTERO,EUROCOPTER FRANCE,EC 120 B,LEVE,0,OPERAÇÃO A BAIXA ALTITUDE
81388,ACIDENTE,\t-26.43055556\t,\t-49.2775\t,CORUPÁ,SC,BRASIL,21/03/2023,13:30:00,AVIÃO,PIPER AIRCRAFT,PA-25-235,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81387,INCIDENTE,-4.628611111111,-65.41777777777,TEFÉ,AM,BRASIL,20/03/2023,17:00:00,HELICÓPTERO,SIKORSKY AIRCRAFT,S-92A,NENHUM,0,FOGO EM VOO
81386,ACIDENTE,-10.18222222222,-48.53861111111,PORTO NACIONAL,TO,BRASIL,18/03/2023,17:00:00,AVIÃO,CESSNA AIRCRAFT,150H,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81385,ACIDENTE,-23.52194444444,-46.65611111111,SÃO PAULO,SP,BRASIL,17/03/2023,17:30:00,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,SUBSTANCIAL,4,INDETERMINADO
81384,INCIDENTE,-2.998056,-47.355000,PARAGOMINAS,PA,BRASIL,03/03/2023,13:00:00,AVIÃO,EMBRAER,EMB-202A,NENHUM,0,FALHA DO MOTOR EM VOO
81383,INCIDENTE,-15.65,-56.1175,CUIABÁ,MT,BRASIL,17/03/2023,17:55:00,AVIÃO,BEECH AIRCRAFT,G58,NENHUM,0,PERDA DE COMPONENTE EM VOO
81382,INCIDENTE GRAVE,-17.83472222222,-50.95611111111,RIO VERDE,GO,BRASIL,15/03/2023,12:50:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,LEVE,0,COM TREM DE POUSO
81381,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,06/03/2023,22:26:00,AVIÃO,BOMBARDIER,BD-700-1A10,NENHUM,0,INCURSÃO EM PISTA
81380,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,13/02/2023,16:02:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
81379,ACIDENTE,-11.51166666666,-56.6375,PORTO DOS GAÚCHOS,MT,BRASIL,13/03/2023,13:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202A,SUBSTANCIAL,0,COMBUSTÍVEL
81377,INCIDENTE,-22.202922,-41.100426,MACAÉ,RJ,BRASIL,06/03/2023,15:10:00,HELICÓPTERO,LEONARDO HELICOPTER,AW139,NENHUM,0,FALHA DO MOTOR EM VOO
81376,INCIDENTE,-19.91555555555,-43.73944444444,SABARÁ,MG,BRASIL,11/03/2023,14:45:00,AVIÃO,CIRRUS DESIGN,SR22,LEVE,0,FALHA DO MOTOR EM VOO
81374,INCIDENTE,-16.70611111111,-43.82194444444,MONTES CLAROS,MG,BRASIL,25/02/2023,18:10:00,AVIÃO,TEXTRON AVIATION,560XL,LEVE,0,COM PARA-BRISAS
81373,INCIDENTE,-23.18166666666,-46.94361111111,JUNDIAÍ,SP,BRASIL,12/03/2023,22:48:00,AVIÃO,LEARJET,45 (LEARJET 40),LEVE,0,COLISÃO COM AVE
81372,INCIDENTE,-25.53166666666,-49.17611111111,CURITIBA,PR,BRASIL,04/03/2023,14:07:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,COM COMANDOS DE VOO
81371,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,01/03/2023,19:30:00,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,LEVE,0,COLISÃO COM AVE
81370,INCIDENTE,-15.87111111111,-47.91861111111,BRASÍLIA,DF,BRASIL,11/03/2023,22:30:00,AVIÃO,BOEING,737-8 MAX,NENHUM,0,FALHA DO MOTOR EM VOO
81369,INCIDENTE,-15.65,-56.1175,CUIABÁ,MT,BRASIL,07/03/2023,11:20:00,AVIÃO,CESSNA AIRCRAFT,208B,NENHUM,0,COM COMANDOS DE VOO
81368,INCIDENTE,-19.62444444444,-43.97194444444,CONFINS,MG,BRASIL,04/03/2023,10:10:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO
81366,ACIDENTE,-11.39111111111,-58.8075,JUÍNA,MT,BRASIL,03/03/2023,11:00:00,AVIÃO,AIR TRACTOR,AT402B,DESTRUÍDA,2,IMC NÃO INTENCIONAL
81365,ACIDENTE,-19.85194444444,-43.95055555555,BELO HORIZONTE,MG,BRASIL,11/03/2023,17:35:00,AVIÃO,CESSNA AIRCRAFT,R182,SUBSTANCIAL,1,POUSO LONGO
81363,INCIDENTE,-1.384722222222,-48.47888888888,BELÉM,PA,BRASIL,01/03/2023,11:56:00,AVIÃO,AIRBUS S.A.S.,A320-251N,LEVE,0,COLISÃO COM AVE
81362,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,12/03/2023,23:30:00,AVIÃO,CESSNA AIRCRAFT,525B,LEVE,0,ESTOURO DE PNEU
81361,INCIDENTE,-10.29,-48.35777777777,PALMAS,TO,BRASIL,12/03/2023,16:35:00,AVIÃO,RAYTHEON AIRCRAFT,A36,NENHUM,0,ESTOURO DE PNEU
81359,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,26/02/2023,17:20:00,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,LEVE,0,COLISÃO COM AVE
81358,INCIDENTE,-22.5266666667,-50.7466666667,PARAGUAÇU PAULISTA,SP,BRASIL,07/03/2023,13:15:00,AVIÃO,AIR TRACTOR,AT-402B,LEVE,0,OPERAÇÃO A BAIXA ALTITUDE
81355,INCIDENTE,-15.87111111111,-47.91861111111,BRASÍLIA,DF,BRASIL,28/02/2023,15:03:00,AVIÃO,LEARJET,35A,NENHUM,0,FUMAÇA NA CABINE
81354,ACIDENTE,-5.522222222222,-59.54305555555,NOVO ARIPUANÃ,AM,BRASIL,21/02/2023,10:30:00,AVIÃO,FLYER INDUSTRIA AERONAUTICA LTDA,RV-10,SUBSTANCIAL,1,INDETERMINADO
81353,ACIDENTE,-16.63277777777,-49.24333333333,GOIÂNIA,GO,BRASIL,28/02/2023,19:40:00,AVIÃO,DIAMOND AIRCRAFT,DA62,SUBSTANCIAL,1,COM HÉLICE
81350,INCIDENTE,-19.62444444444,-43.97194444444,CONFINS,MG,BRASIL,27/02/2023,09:17:00,AVIÃO,AIRBUS,A320-251N,NENHUM,0,COM PARA-BRISAS
81349,ACIDENTE,-23.00611111111,-45.68055555555,TAUBATÉ,SP,BRASIL,27/02/2023,13:30:00,ULTRALEVE,Unknown,LONG-EZ,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81348,INCIDENTE GRAVE,-22.82833333333,-47.11777777777,CAMPINAS,SP,BRASIL,27/02/2023,15:00:00,AVIÃO,Unknown,CONQUEST 180,NENHUM,0,FALHA DO MOTOR EM VOO
81347,ACIDENTE,,,NAVIRAÍ,MS,BRASIL,25/02/2023,15:30:00,AVIÃO,CESSNA AIRCRAFT,T188C,SUBSTANCIAL,0,COM TREM DE POUSO
81346,INCIDENTE,-22.97250000,-46.68833333,BRAGANÇA PAULISTA,SP,BRASIL,26/02/2023,21:57:00,AVIÃO,CESSNA AIRCRAFT,152,NENHUM,0,COLISÃO COM AVE
81345,ACIDENTE,-20.69972222222,-49.60222222222,TANABI,SP,BRASIL,22/02/2023,21:00:00,ULTRALEVE,MARCOS A.S. SILVA,JEGVENTURA,SUBSTANCIAL,0,INDETERMINADO
81344,INCIDENTE,-1.384722222222,-48.47888888888,BELÉM,PA,BRASIL,20/02/2023,20:29:00,AVIÃO,AIRBUS,A320-251N,NENHUM,0,DESCOMPRESSÃO NÃO INTENCIONAL
81343,INCIDENTE,2.7872222222222,-60.59583333333,CANTÁ,RR,BRASIL,23/02/2023,21:54:00,AVIÃO,CESSNA AIRCRAFT,U206F,NENHUM,0,FALHA DO MOTOR EM VOO
81342,ACIDENTE,-25.1125,-48.80166666666,CAMPINA GRANDE DO SUL,PR,BRASIL,15/02/2023,17:45:00,HELICÓPTERO,BELL HELICOPTER,407,SUBSTANCIAL,0,OPERAÇÃO A BAIXA ALTITUDE
81341,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,25/02/2023,14:00:00,AVIÃO,BEECH AIRCRAFT,58P,NENHUM,0,FALHA DO MOTOR EM VOO
81340,ACIDENTE,-28.874307,-55.824230,SÃO BORJA,RS,BRASIL,22/02/2023,21:20:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81339,ACIDENTE,-22.755278,-47.268056,AMERICANA,SP,BRASIL,18/02/2023,14:30:00,ULTRALEVE,INPAER INDÚSTRIA PAULISTA DE AERONÁUTICA,CONQUEST 180 LSA,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
81338,INCIDENTE,-2.586944444444,-44.23611111111,SÃO LUÍS,MA,BRASIL,18/02/2023,14:30:00,AVIÃO,BOEING COMPANY,737-8AS,NENHUM,0,TURBULÊNCIA
81337,ACIDENTE,-7.571111,-56.089167,NOVO PROGRESSO,PA,BRASIL,18/02/2023,15:30:00,Unknown,FABRICANTE DESCONHECIDO,MODELO DESCONHECIDO,SUBSTANCIAL,1,INDETERMINADO
81336,ACIDENTE,-19.011944,-57.671389,CORUMBÁ,MS,BRASIL,21/02/2023,19:00:00,AVIÃO,CESSNA AIRCRAFT,172A,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
81335,INCIDENTE GRAVE,-2.985555555555,-48.89,TAILÂNDIA,PA,BRASIL,16/02/2023,19:00:00,AVIÃO,CIRRUS DESIGN,SR22,LEVE,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
81334,ACIDENTE,-19.89055555555,-44.05666666666,CONTAGEM,MG,BRASIL,19/02/2023,12:30:00,HELICÓPTERO,SCHWEIZER,269C-1,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
81332,INCIDENTE,-16.6325,-49.22111111111,GOIÂNIA,GO,BRASIL,08/02/2023,10:30:00,AVIÃO,BEECH AIRCRAFT,F90,NENHUM,0,FUMAÇA NA CABINE
81330,INCIDENTE,-3.250833333333,-52.25222222222,ALTAMIRA,PA,BRASIL,17/02/2023,16:32:00,AVIÃO,PIPER AIRCRAFT,PA-34-220T,NENHUM,0,FALHA DO MOTOR EM VOO
